,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
463,model,{'all': 98},200,"{'lon': 9.91, 'lat': 2.94}",1572929209,2229761,"{'temp': 297.64, 'pressure': 1013, 'humidity': 89, 'temp_min': 297.64, 'temp_max': 297.64, 'sea_level': 1013, 'grnd_level': 1008}",Kribi,,,"{'country': 'CM', 'sunrise': 1572930225, 'sunset': 1572973446}",3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.05, 'deg': 127}"
464,model,{'all': 0},200,"{'lon': 6.51, 'lat': 12.18}",1572929209,2339937,"{'temp': 296.15, 'pressure': 1013, 'humidity': 27, 'temp_min': 296.15, 'temp_max': 296.15, 'sea_level': 1013, 'grnd_level': 958}",Auki,,,"{'country': 'NG', 'sunrise': 1572931668, 'sunset': 1572973635}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.74, 'deg': 74}"
465,stations,{'all': 6},200,"{'lon': 150.85, 'lat': -34.58}",1572929014,6255012,"{'temp': 291.54, 'pressure': 1015, 'humidity': 39, 'temp_min': 290.37, 'temp_max': 292.59}",Flinders,,,"{'type': 1, 'id': 9594, 'country': 'AU', 'sunrise': 1572893515, 'sunset': 1572942503}",39600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.7, 'deg': 100}"
466,model,{'all': 17},200,"{'lon': -46.63, 'lat': -1.02}",1572929211,3406961,"{'temp': 299.17, 'pressure': 1009, 'humidity': 79, 'temp_min': 299.17, 'temp_max': 299.17, 'sea_level': 1009, 'grnd_level': 1007}",Augusto Correa,,,"{'country': 'BR', 'sunrise': 1572943530, 'sunset': 1572987281}",-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.95, 'deg': 67}"
467,model,{'all': 28},200,"{'lon': 72.93, 'lat': 0.53}",1572928980,1337610,"{'temp': 301.46, 'pressure': 1013, 'humidity': 66, 'temp_min': 301.46, 'temp_max': 301.46, 'sea_level': 1013, 'grnd_level': 1013}",Thinadhoo,,,"{'country': 'MV', 'sunrise': 1572914939, 'sunset': 1572958482}",18000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.45, 'deg': 242}"
468,stations,{'all': 0},200,"{'lon': 148.16, 'lat': -23.53}",1572929212,2167426,"{'temp': 308.29, 'pressure': 1010, 'humidity': 11, 'temp_min': 307.59, 'temp_max': 309.15}",Emerald,,,"{'type': 1, 'id': 9524, 'country': 'AU', 'sunrise': 1572895167, 'sunset': 1572942142}",36000,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.2, 'deg': 170}"
469,stations,{'all': 20},200,"{'lon': 12.69, 'lat': 67.67}",1572928972,3137469,"{'temp': 273.15, 'pressure': 1008, 'humidity': 64, 'temp_min': 273.15, 'temp_max': 273.15}",Sorland,,,"{'type': 1, 'id': 1642, 'country': 'NO', 'sunrise': 1572939103, 'sunset': 1572963233}",3600,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.1, 'deg': 350}"
470,stations,{'all': 75},200,"{'lon': 117.89, 'lat': 4.26}",1572929213,1734199,"{'temp': 306.02, 'pressure': 1008, 'humidity': 63, 'temp_min': 305.93, 'temp_max': 306.15}",Tawau,,,"{'type': 1, 'id': 9376, 'country': 'MY', 'sunrise': 1572904396, 'sunset': 1572947443}",28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 200}"
471,stations,{'all': 0},200,"{'lon': 122.83, 'lat': 42}",1572929214,2033675,"{'temp': 281.15, 'pressure': 1025, 'humidity': 19, 'temp_min': 281.15, 'temp_max': 281.15}",Xinmin,,,"{'type': 1, 'id': 9680, 'country': 'CN', 'sunrise': 1572906314, 'sunset': 1572943154}",28800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4, 'deg': 10}"
472,model,{'all': 1},200,"{'lon': -57.76, 'lat': -2.54}",1572929215,3385670,"{'temp': 298.27, 'pressure': 1006, 'humidity': 77, 'temp_min': 298.27, 'temp_max': 298.27, 'sea_level': 1006, 'grnd_level': 1002}",Urucara,,,"{'country': 'BR', 'sunrise': 1572946099, 'sunset': 1572990054}",-14400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.68, 'deg': 11}"
473,model,{'all': 0},200,"{'lon': -50.16, 'lat': -13.28}",1572929216,3448455,"{'temp': 296.65, 'pressure': 1008, 'humidity': 86, 'temp_min': 296.65, 'temp_max': 296.65, 'sea_level': 1008, 'grnd_level': 978}",Sao Miguel do Araguaia,{'3h': 0.44},,"{'country': 'BR', 'sunrise': 1572943531, 'sunset': 1572988974}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.62, 'deg': 62}"
474,model,{'all': 0},200,"{'lon': 82.18, 'lat': 29.28}",1572929216,1283285,"{'temp': 287.89, 'pressure': 1016, 'humidity': 22, 'temp_min': 287.89, 'temp_max': 287.89, 'sea_level': 1016, 'grnd_level': 724}",Jumla,,,"{'country': 'NP', 'sunrise': 1572914800, 'sunset': 1572954180}",20700,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.3, 'deg': 279}"
475,model,{'all': 92},200,"{'lon': -80.02, 'lat': 0.61}",1572929217,3653967,"{'temp': 296.65, 'pressure': 1010, 'humidity': 89, 'temp_min': 296.65, 'temp_max': 296.65, 'sea_level': 1010, 'grnd_level': 1005}",Muisne,{'3h': 0.19},,"{'country': 'EC', 'sunrise': 1572865251, 'sunset': 1572908784}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.11, 'deg': 224}"
476,model,{'all': 44},200,"{'lon': 122.09, 'lat': 11.72}",1572929036,1695555,"{'temp': 301.63, 'pressure': 1005, 'humidity': 77, 'temp_min': 301.63, 'temp_max': 301.63, 'sea_level': 1005, 'grnd_level': 1001}",Pandan,{'3h': 0.88},,"{'country': 'PH', 'sunrise': 1572903891, 'sunset': 1572945932}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 9.28, 'deg': 205}"
477,model,{'all': 100},200,"{'lon': 80, 'lat': 44.17}",1572929218,1520253,"{'temp': 277.17, 'pressure': 1027, 'humidity': 69, 'temp_min': 277.17, 'temp_max': 277.17, 'sea_level': 1027, 'grnd_level': 963}",Zharkent,{'3h': 0.56},,"{'country': 'KZ', 'sunrise': 1572916871, 'sunset': 1572953156}",21600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 7.9, 'deg': 238}"
478,stations,{'all': 0},200,"{'lon': 78.49, 'lat': 30.69}",1572929219,1253628,"{'temp': 293.15, 'pressure': 1013, 'humidity': 68, 'temp_min': 293.15, 'temp_max': 293.15}",Ginda,,,"{'type': 1, 'id': 9162, 'country': 'IN', 'sunrise': 1572915809, 'sunset': 1572954942}",19800,5000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 2.15, 'deg': 198}"
479,model,{'all': 30},200,"{'lon': 106.27, 'lat': 45.76}",1572929220,2030065,"{'temp': 279.3, 'pressure': 1017, 'humidity': 41, 'temp_min': 279.3, 'temp_max': 279.3, 'sea_level': 1017, 'grnd_level': 857}",Mandalgovi,,,"{'country': 'MN', 'sunrise': 1572910771, 'sunset': 1572946646}",28800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.18, 'deg': 230}"
480,model,{'all': 63},200,"{'lon': 33.12, 'lat': 0.94}",1572929221,232397,"{'temp': 296.13, 'pressure': 1014, 'humidity': 68, 'temp_min': 296.13, 'temp_max': 296.13, 'sea_level': 1014, 'grnd_level': 895}",Kamuli,,,"{'country': 'UG', 'sunrise': 1572924521, 'sunset': 1572968009}",10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.23, 'deg': 314}"
481,model,{'all': 19},200,"{'lon': 4.25, 'lat': 8.13}",1572929221,2327735,"{'temp': 294.52, 'pressure': 1012, 'humidity': 99, 'temp_min': 294.52, 'temp_max': 294.52, 'sea_level': 1012, 'grnd_level': 970}",Ogbomosho,,,"{'country': 'NG', 'sunrise': 1572931933, 'sunset': 1572974455}",3600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.17, 'deg': 193}"
482,model,{'all': 66},200,"{'lon': -59.27, 'lat': -29.14}",1572929222,3433715,"{'temp': 290.56, 'pressure': 1007, 'humidity': 97, 'temp_min': 290.56, 'temp_max': 290.56, 'sea_level': 1007, 'grnd_level': 1003}",Goya,,,"{'country': 'AR', 'sunrise': 1572944444, 'sunset': 1572992434}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.56, 'deg': 173}"
483,model,{'all': 0},200,"{'lon': 21.55, 'lat': 29.03}",1572929223,86049,"{'temp': 294.31, 'pressure': 1016, 'humidity': 40, 'temp_min': 294.31, 'temp_max': 294.31, 'sea_level': 1016, 'grnd_level': 1010}",Jalu,,,"{'country': 'LY', 'sunrise': 1572929338, 'sunset': 1572968746}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.96, 'deg': 164}"
484,model,{'all': 100},200,"{'lon': 45.93, 'lat': 61.56}",1572929223,542423,"{'temp': 270.08, 'pressure': 1007, 'humidity': 86, 'temp_min': 270.08, 'temp_max': 270.08, 'sea_level': 1007, 'grnd_level': 993}",Krasnoborsk,,{'3h': 0.13},"{'country': 'RU', 'sunrise': 1572928509, 'sunset': 1572957872}",10800,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 2.05, 'deg': 44}"
485,stations,{'all': 40},200,"{'lon': -100.89, 'lat': 46.83}",1572929224,5690366,"{'temp': 262.7, 'pressure': 1024, 'humidity': 85, 'temp_min': 257.59, 'temp_max': 266.15}",Mandan,,,"{'type': 1, 'id': 6313, 'country': 'US', 'sunrise': 1572874200, 'sunset': 1572909852}",-21600,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.98, 'deg': 302}"
486,model,{'all': 100},200,"{'lon': 75.45, 'lat': 63.2}",1572929225,1496503,"{'temp': 266.9, 'pressure': 1008, 'humidity': 93, 'temp_min': 266.9, 'temp_max': 266.9, 'sea_level': 1008, 'grnd_level': 992}",Noyabrsk,,{'3h': 2.94},"{'country': 'RU', 'sunrise': 1572921970, 'sunset': 1572950241}",18000,,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]","{'speed': 13.01, 'deg': 201}"
487,model,{'all': 55},200,"{'lon': 121.55, 'lat': 15.76}",1572929225,1700994,"{'temp': 300.83, 'pressure': 1004, 'humidity': 66, 'temp_min': 300.83, 'temp_max': 300.83, 'sea_level': 1004, 'grnd_level': 926}",Suclayin,{'3h': 0.88},,"{'country': 'PH', 'sunrise': 1572904302, 'sunset': 1572945780}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.96, 'deg': 188}"
488,stations,{'all': 40},200,"{'lon': 113.05, 'lat': 51.58}",1572929226,2024848,"{'temp': 266.15, 'pressure': 1021, 'humidity': 57, 'temp_min': 266.15, 'temp_max': 266.15}",Drovyanaya,,,"{'type': 1, 'id': 8890, 'country': 'RU', 'sunrise': 1572910037, 'sunset': 1572944125}",32400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3, 'deg': 40}"
489,stations,{'all': 75},200,"{'lon': -22.43, 'lat': 63.84}",1572929227,3416888,"{'temp': 274.98, 'pressure': 1016, 'humidity': 78, 'temp_min': 274.15, 'temp_max': 276.15}",Grindavik,,,"{'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1572945753, 'sunset': 1572973441}",0,10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 2.1, 'deg': 130}"
490,stations,{'all': 20},200,"{'lon': -35.74, 'lat': -9.67}",1572929209,3395981,"{'temp': 295.15, 'pressure': 1013, 'humidity': 94, 'temp_min': 295.15, 'temp_max': 295.15}",Maceio,,,"{'type': 1, 'id': 8413, 'country': 'BR', 'sunrise': 1572940326, 'sunset': 1572985257}",-10800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 40}"
491,model,{'all': 49},200,"{'lon': -8.13, 'lat': 6.07}",1572929228,2272491,"{'temp': 294.96, 'pressure': 1013, 'humidity': 99, 'temp_min': 294.96, 'temp_max': 294.96, 'sea_level': 1013, 'grnd_level': 986}",Zwedru,{'3h': 2.69},,"{'country': 'LR', 'sunrise': 1572934765, 'sunset': 1572977565}",0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.8, 'deg': 315}"
492,model,{'all': 100},200,"{'lon': 32.34, 'lat': 50.76}",1572929228,696108,"{'temp': 287.36, 'pressure': 999, 'humidity': 92, 'temp_min': 287.36, 'temp_max': 287.36, 'sea_level': 999, 'grnd_level': 983}",Tyshkivka,{'3h': 1.94},,"{'country': 'UA', 'sunrise': 1572929290, 'sunset': 1572963614}",7200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.48, 'deg': 211}"
493,stations,{'all': 20},200,"{'lon': 139.74, 'lat': 35.76}",1572929229,1850144,"{'temp': 291.99, 'pressure': 1014, 'humidity': 48, 'temp_min': 289.82, 'temp_max': 293.71}",Kita,{},,"{'type': 1, 'id': 8074, 'country': 'JP', 'sunrise': 1572901575, 'sunset': 1572939776}",32400,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.6, 'deg': 120}"
494,stations,{'all': 20},200,"{'lon': 32.42, 'lat': 34.81}",1572929230,146639,"{'temp': 288.15, 'pressure': 1018, 'humidity': 67, 'temp_min': 288.15, 'temp_max': 288.15}",Emba,,,"{'type': 1, 'id': 6374, 'country': 'CY', 'sunrise': 1572927256, 'sunset': 1572965610}",7200,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 20}"
495,model,{'all': 15},200,"{'lon': -45.5, 'lat': -3.7}",1572929230,3389609,"{'temp': 295.76, 'pressure': 1009, 'humidity': 92, 'temp_min': 295.76, 'temp_max': 295.76, 'sea_level': 1009, 'grnd_level': 1006}",Pimentel,,,"{'country': 'BR', 'sunrise': 1572943078, 'sunset': 1572987190}",-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.51, 'deg': 33}"
496,model,{'all': 0},200,"{'lon': 7.39, 'lat': 18.74}",1572929231,2447513,"{'temp': 299.77, 'pressure': 1015, 'humidity': 15, 'temp_min': 299.77, 'temp_max': 299.77, 'sea_level': 1015, 'grnd_level': 962}",Arlit,,,"{'country': 'NE', 'sunrise': 1572931924, 'sunset': 1572972956}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.2, 'deg': 102}"
497,stations,{'all': 40},200,"{'lon': -70.25, 'lat': 43.66}",1572929183,4975802,"{'temp': 280.99, 'pressure': 1027, 'humidity': 64, 'temp_min': 277.59, 'temp_max': 283.71}",Portland,,,"{'type': 1, 'id': 5454, 'country': 'US', 'sunrise': 1572866420, 'sunset': 1572902925}",-18000,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.1, 'deg': 210}"
498,model,{'all': 51},200,"{'lon': -12.5, 'lat': 7.53}",1572929232,2409914,"{'temp': 298.75, 'pressure': 1012, 'humidity': 85, 'temp_min': 298.75, 'temp_max': 298.75, 'sea_level': 1012, 'grnd_level': 1011}",Bonthe,{'3h': 1.44},,"{'country': 'SL', 'sunrise': 1572935913, 'sunset': 1572978515}",0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.92, 'deg': 44}"
499,stations,{'all': 40},200,"{'lon': -109.91, 'lat': 22.89}",1572929222,3985710,"{'temp': 297.66, 'pressure': 1014, 'humidity': 69, 'temp_min': 295.93, 'temp_max': 298.15}",Cabo San Lucas,,,"{'type': 1, 'id': 7165, 'country': 'MX', 'sunrise': 1572873965, 'sunset': 1572914416}",-25200,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.1, 'deg': 270}"
500,stations,{'all': 79},200,"{'lon': -7.35, 'lat': 40.36}",1572929234,8010472,"{'temp': 282.6, 'pressure': 1012, 'humidity': 95, 'temp_min': 282.04, 'temp_max': 283.15}",Belmonte,{'3h': 0.19},,"{'type': 3, 'id': 2005661, 'country': 'PT', 'sunrise': 1572937392, 'sunset': 1572974563}",0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.68, 'deg': 227, 'gust': 4.92}"
501,stations,{'all': 84},200,"{'lon': -15.98, 'lat': 18.08}",1572929235,2377450,"{'temp': 297.15, 'pressure': 1013, 'humidity': 33, 'temp_min': 297.15, 'temp_max': 297.15}",Nouakchott,,,"{'type': 1, 'id': 2482, 'country': 'MR', 'sunrise': 1572937486, 'sunset': 1572978612}",0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.1, 'deg': 10}"
502,model,{'all': 53},200,"{'lon': 75.33, 'lat': 17.68}",1572929235,1260546,"{'temp': 300.87, 'pressure': 1014, 'humidity': 63, 'temp_min': 300.87, 'temp_max': 300.87, 'sea_level': 1014, 'grnd_level': 960}",Pandharpur,,,"{'country': 'IN', 'sunrise': 1572915536, 'sunset': 1572956733}",19800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.21, 'deg': 37}"
503,model,{'all': 15},200,"{'lon': -74.78, 'lat': -0.19}",1572929236,3671437,"{'temp': 294.52, 'pressure': 1008, 'humidity': 98, 'temp_min': 294.52, 'temp_max': 294.52, 'sea_level': 1008, 'grnd_level': 984}",Puerto Leguizamo,{'3h': 1.44},,"{'country': 'CO', 'sunrise': 1572863940, 'sunset': 1572907579}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.22, 'deg': 315}"
504,model,{'all': 0},200,"{'lon': 5.26, 'lat': 14.89}",1572929237,2439376,"{'temp': 298.74, 'pressure': 1013, 'humidity': 17, 'temp_min': 298.74, 'temp_max': 298.74, 'sea_level': 1013, 'grnd_level': 964}",Tahoua,,,"{'country': 'NE', 'sunrise': 1572932158, 'sunset': 1572973745}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.62, 'deg': 63}"
505,stations,{'all': 1},200,"{'lon': -149.89, 'lat': 61.22}",1572929094,5879400,"{'temp': 272.35, 'pressure': 1020, 'humidity': 86, 'temp_min': 270.15, 'temp_max': 275.15}",Anchorage,,{},"{'type': 1, 'id': 7671, 'country': 'US', 'sunrise': 1572888923, 'sunset': 1572918649}",-32400,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.87, 'deg': 4}"
506,stations,{'all': 1},200,"{'lon': -108.58, 'lat': 37.35}",1572929238,5418104,"{'temp': 274.27, 'pressure': 1023, 'humidity': 55, 'temp_min': 270.37, 'temp_max': 277.04}",Cortez,,,"{'type': 1, 'id': 3600, 'country': 'US', 'sunrise': 1572874913, 'sunset': 1572912830}",-25200,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.1, 'deg': 50}"
507,model,{'all': 0},200,"{'lon': 46.94, 'lat': -21.83}",1572929239,1083968,"{'temp': 299.19, 'pressure': 1018, 'humidity': 35, 'temp_min': 299.19, 'temp_max': 299.19, 'sea_level': 1018, 'grnd_level': 888}",Ambalavao,,,"{'country': 'MG', 'sunrise': 1572919588, 'sunset': 1572966308}",10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.07, 'deg': 76}"
508,model,{'all': 0},200,"{'lon': -65.11, 'lat': -43.3}",1572929239,3839307,"{'temp': 284.76, 'pressure': 1007, 'humidity': 49, 'temp_min': 284.76, 'temp_max': 284.76, 'sea_level': 1007, 'grnd_level': 1006}",Rawson,,,"{'country': 'AR', 'sunrise': 1572944273, 'sunset': 1572995408}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.07, 'deg': 270}"
509,model,{'all': 66},200,"{'lon': 147.18, 'lat': 63.05}",1572929240,2123100,"{'temp': 256.26, 'pressure': 1018, 'humidity': 98, 'temp_min': 256.26, 'temp_max': 256.26, 'sea_level': 1018, 'grnd_level': 903}",Myaundzha,,,"{'country': 'RU', 'sunrise': 1572904664, 'sunset': 1572933116}",39600,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.4, 'deg': 335}"
510,model,{'all': 50},200,"{'lon': -60.15, 'lat': -12.74}",1572929241,3924679,"{'temp': 295.3, 'pressure': 1008, 'humidity': 76, 'temp_min': 295.3, 'temp_max': 295.3, 'sea_level': 1008, 'grnd_level': 947}",Vilhena,,,"{'country': 'BR', 'sunrise': 1572945967, 'sunset': 1572991334}",-14400,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.09, 'deg': 322}"
511,stations,{'all': 75},200,"{'lon': -105.21, 'lat': 20.71}",1572928987,4004293,"{'temp': 300.26, 'pressure': 1012, 'humidity': 78, 'temp_min': 300.15, 'temp_max': 300.37}",Ixtapa,,,"{'type': 1, 'id': 7156, 'country': 'MX', 'sunrise': 1572872673, 'sunset': 1572913453}",-21600,19312.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.66, 'deg': 113}"
512,stations,{'all': 75},200,"{'lon': -115.79, 'lat': 60.82}",1572929242,5972762,"{'temp': 267.15, 'pressure': 1027, 'humidity': 79, 'temp_min': 267.15, 'temp_max': 267.15}",Hay River,,,"{'type': 1, 'id': 819, 'country': 'CA', 'sunrise': 1572880602, 'sunset': 1572910602}",-25200,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 7.7, 'deg': 310, 'gust': 10.3}"
513,model,{'all': 0},200,"{'lon': 104.21, 'lat': 18.24}",1572929244,1661950,"{'temp': 303.17, 'pressure': 1010, 'humidity': 46, 'temp_min': 303.17, 'temp_max': 303.17, 'sea_level': 1010, 'grnd_level': 989}",Ban Nahin,,,"{'country': 'LA', 'sunrise': 1572908643, 'sunset': 1572949763}",25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.39, 'deg': 249}"
514,stations,{'all': 40},200,"{'lon': 145.57, 'lat': 43.32}",1572929244,2128975,"{'temp': 281.15, 'pressure': 1008, 'humidity': 49, 'temp_min': 281.15, 'temp_max': 281.15}",Nemuro,,,"{'type': 1, 'id': 7976, 'country': 'JP', 'sunrise': 1572901012, 'sunset': 1572937540}",32400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.1, 'deg': 310}"
515,stations,{'all': 20},200,"{'lon': 99.94, 'lat': 9.54}",1572929245,1154689,"{'temp': 303.15, 'pressure': 1011, 'humidity': 74, 'temp_min': 303.15, 'temp_max': 303.15}",Ko Samui,,,"{'type': 1, 'id': 9273, 'country': 'TH', 'sunrise': 1572909059, 'sunset': 1572951396}",25200,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.1, 'deg': 300}"
516,model,{'all': 100},200,"{'lon': -52.9, 'lat': 65.42}",1572929006,3421982,"{'temp': 274.21, 'pressure': 998, 'humidity': 63, 'temp_min': 274.21, 'temp_max': 274.21, 'sea_level': 998, 'grnd_level': 990}",Maniitsoq,,,"{'country': 'GL', 'sunrise': 1572953744, 'sunset': 1572980076}",-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.13, 'deg': 39}"
517,model,{'all': 96},200,"{'lon': 121.52, 'lat': 50.78}",1572929246,2037252,"{'temp': 264.71, 'pressure': 1022, 'humidity': 64, 'temp_min': 264.71, 'temp_max': 264.71, 'sea_level': 1022, 'grnd_level': 907}",Genhe,,,"{'country': 'CN', 'sunrise': 1572907865, 'sunset': 1572942232}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.75, 'deg': 306}"
